,show_id,cluster_id,x,y,z,sentence
236,4931,2,-7.5517163,1.781374,2.5812159,"His first act after being sworn in as president of the Confederacy was to send a peace commission to Washington, D.C."
237,4931,15,-0.15352787,8.34519,2.8537486,"On Sept. 14, 2005 she gave birth to Sean Preston Federline"
238,4931,6,6.0800934,0.11062474,0.21111724,"Yeah, baby!  Meaning ""magnificent"", this Texas-sounding name comes with certain ""Powers"""
239,4931,13,7.636609,3.534822,3.7333214,;-) Ocular act that sends a signal
240,4931,0,-7.3992715,0.19776879,-2.0657446,The Alamo is located in this city & is depicted on its flag
241,4931,18,2.9428668,6.049903,-0.7859167,"Numerically speaking, read up on ""Fun Stuff"", ""Fashion"", ""Health"" & ""Stars"" at this magazine.com"
242,4931,2,-8.270319,0.26651165,1.7221812,"Tired of eating mule jerky, Vicksburg fell in July 1863 after a 6-week one of these military tactics"
243,4931,9,0.44892156,5.761961,2.3765204,"The TV show ""Everybody Hates Chris"" is based on the childhood of this comic"
244,4931,6,7.000601,-0.33654976,-1.2338438,This name shared by great & terrible rulers is a Russian variation of John
245,4931,18,4.753314,3.6531343,2.3126822,":-$ It's where this emoticon tells you to ""put your money"""
246,4931,2,-6.242491,-0.85330784,-1.4945133,This descriptive nickname of the U.S. flag was coined by Francis Scott Key
247,4931,18,4.1462793,3.7124667,2.6374369,"If you're triskaidekaphobic, you're afraid of this number, & not just on a Friday"
248,4931,2,-8.947838,-0.32886925,1.6234736,Robert E. Lee saved this capital from capture with his June 1862 attack on McClellan's forces
249,4931,9,0.73529005,6.9552784,1.596519,He auditioned for & won the part of Ron Weasley with a rap that he wrote
250,4931,6,8.018339,-1.5591772,0.6441828,"This feminine form of Rex is from the Latin for ""queen"""
251,4931,18,2.506931,2.060238,1.2461747,:-* Gene Simmons might accept one of these from any pretty woman
252,4931,16,1.5946269,-6.614668,-4.819269,"The 2 colors found on all 3 national flags of the U.S., Mexico & Canada"
253,4931,4,4.602403,-1.3429053,3.4619694,"A holder for liquid, or a military base's general store"
254,4931,17,-3.6986861,-0.499824,-3.7829132,In Feb. 2005 a reenactment was staged for this 140th anniversary of this fort's reoccupation by Union troops
255,4931,17,-1.6230189,-0.9814194,5.9019713,"Her 18th birthday party was ""A Cinderella Story"" with 300 guests & red velvet cake"
256,4931,12,-0.17801505,0.33155692,-4.6374893,This Welsh form of Margaret was among the USA's top 10 girls' names of the 1990s
257,4931,6,8.78478,1.7605588,1.6277424,=|:-)= This is an extension of the initials U.S.
258,4931,1,12.301721,-1.3498498,1.8921536,"The <a href=""http://www.j-archive.com/media/2006-02-06_J_29.jpg"" target=""_blank"">flag</a> of this U.S. possession is almost the same as the flag of Cuba"
259,4931,18,2.718739,0.7927085,2.3422556,"Golfing ""hole"" with a bar (where you can't go), or the amendment granting women's suffrage"
260,4931,2,-8.24017,0.21789697,1.9695284,"On Sept. 2, 1864 this general sent a wire saying, ""Atlanta is ours, and fairly won"""
261,4931,10,-2.397685,-2.0231514,1.9117523,"""You Stand Watching"" this ""Shine On"" singer"
262,4931,9,-0.041698657,4.340979,0.29859787,"Previously attached to Theo- & Isa-, it became popular by itself after appearing in ""David Copperfield"""
263,4931,18,4.432477,3.705269,2.6491082,:-b.. Doing this means either you're hungry or you're a pig
264,4931,2,-6.2991624,-0.81860304,-1.3899076,The first 50-star U.S. flag was officially raised on July 4 of this year
265,4931,7,1.1252506,-3.2137156,-0.106574714,"Number of lines in Shakespeare's poem that starts ""Shall I compare thee to a summer's day?"""
266,4931,19,9.520941,-4.722495,-2.6152983,"Ljubljana, Bratislava, Barcelona"
267,4931,15,-1.8284894,6.9422374,-4.7900095,"Mike Eruzione of Winthrop, Mass. was captain of the miraculous 1980 Olympic team in this sport"
268,4931,11,0.80696326,-9.107177,-2.2824218,"At sea level at 70 degrees this travels 1,129 feet per second; it speeds up over 1 foot per sec. for each rising degree"
269,4931,5,1.2318723,-4.219262,1.3175596,"""I beheld the wretch--the miserable monster whom I had created"""
270,4931,18,3.4427543,3.062714,0.08320091,"Found ""just what I needed"" at this ""City"", an electronics store"
271,4931,6,8.044558,-3.0891497,1.2105185,The name of this color comes from the Greek word porphyra
272,4931,19,9.513212,-4.7279143,-2.6139271,"Istanbul, Ottawa, Amman"
273,4931,1,12.455197,-1.037025,1.1887891,"(<a href=""http://www.j-archive.com/media/2006-02-06_DJ_23.jpg"" target=""_blank"">Jimmy of the Clue Crew puts some lines on the ice in the Olympic Oval rink at Park City, UT.</a>)  In 1998, <a href=""http://www.j-archive.com/media/2006-02-06_DJ_23a.jpg"" target=""_blank"">this U.S. skater</a> was 2nd at Nagano; in 2002, she was 3rd here in Utah"
274,4931,0,-8.151007,0.13496912,-4.4267144,"The largest tree, the General Sherman in California, is this type, also called a Sierra Redwood"
275,4931,5,0.7180345,-5.0821958,0.8453379,"""Take thy beak from out my heart, and take thy form from off my door!"""
276,4931,6,5.442075,-0.2044804,-0.8939561,SKX is the stock symbol for this manufacturer of sporty shoes
277,4931,6,7.053066,-1.8619757,0.3918896,"A bowl-shaped depression, as from the impact of a meteorite, it's from the Greek for ""mixing bowl"""
278,4931,19,9.54823,-4.690674,-2.6298082,"Sofia, Sarajevo, Saigon"
279,4931,15,-3.2765238,5.5519295,-4.6198573,"Life has its ups & downs for Travis Mayer, a 2002 medalist in the event named for these little hills on the slopes"
280,4931,1,12.455197,-1.037025,1.1887891,"(<a href=""http://www.j-archive.com/media/2006-02-06_DJ_13.jpg"" target=""_blank"">Sarah of the Clue Crew reads from the pole vault at Duke University's track in Durham, NC.</a>)  In bending an elastic solid, stress is the force causing deformation & this is the 6-letter term for <a href=""http://www.j-archive.com/media/2006-02-06_DJ_13a.jpg"" target=""_blank"">the deformation</a>"
281,4931,5,1.5930393,-1.2880986,3.8094625,"""'Do all lawyers defend n-negroes, Atticus?'  'Of course they do, Scout'"""
282,4931,16,5.1665583,-0.14735621,-1.0750632,"This ""Urban"" store is the parent company of Anthropologie"
283,4931,6,6.3840017,-0.8494231,0.6351812,"From the Greek for ""false name"", it's a fictitious name used by an author"
284,4931,19,9.505816,-4.7051415,-2.6253288,"Bucharest, Bonn, Bern"
285,4931,15,-1.6532358,6.906174,-4.3279195,In 2002 Vonetta Flowers & Jill Bakken won gold in the 2-woman version of this high-speed sport
286,4931,17,6.0925417,2.5410085,-1.572592,6 elements once known as inert gases are now known by this aristocratic name
287,4931,5,0.7653733,-4.986953,1.2963735,"""For never man had a more faithful, loving, sincere servant, than Friday was to me"""
288,4931,12,-2.3815722,3.219509,-3.7110996,"This bookstore chain is named for its ""edgy"" founders, brothers Tom & Louis"
289,4931,1,12.455197,-1.037025,1.1887891,"(<a href=""http://www.j-archive.com/media/2006-02-06_DJ_04.jpg"" target=""_blank"">Jon of the Clue Crew paddles his kayak.</a>)  Kayak is an example of this type of reversible word from the Greek for ""running back again"""
290,4931,19,9.660952,-4.4897184,-2.7246718,"Belize City, Guatemala City, Panama City"
291,4931,17,-1.8728011,6.5405827,-3.9862268,"His ""Bode"" of work includes 2 Alpine skiing silver medals in 2002"
292,4931,1,12.455197,-1.037025,1.1887891,"(<a href=""http://www.j-archive.com/media/2006-02-06_DJ_15.wmv"">A honey-colored retriever named Max tries to lick Cheryl of the Clue Crew as she pets him at NC State University in Raleigh, NC.</a>)  Veterinarians refer to this area of an animal's body as the posterior or this region, from the Latin for ""the tail"""
293,4931,5,1.6168469,-1.9082367,3.5458956,"""'...Why look'st thou so?'--'With my crossbow I shot the albatross'"""
294,4931,6,5.4932027,-0.22063488,-0.7603657,"The name of this clothing store for teens is French for ""airmail"""
295,4931,4,5.622754,0.46656364,4.503884,It's an outline of the contents of a course or curriculum
296,4931,8,-8.847014,-2.019047,1.0443326,"On December 27, 1831 it departed Plymouth, England to map the coastline of South America"
297,5690,17,1.0544145,3.8480158,-2.4539301,goop.com is a lifestyles website from this Oscar-winning actress; the g & p represent her initials
298,5690,18,0.19421123,-2.5231237,3.292727,"On March 19, 2009 he said, ""I'm excited and honored to introduce my first guest... Barack Obama"""
299,5690,19,10.1087475,-3.2815435,-3.3859472,"Baylor, Stephen F. Austin, Rice"
300,5690,6,5.956067,1.747603,0.4892318,Synonym for dignity that's the term for a group of lions
301,5690,18,3.6637464,4.390543,4.433932,"If you're a beginner, you might hippity-hop over to this smaller, gentler slope"
302,5690,18,4.631713,5.333971,1.1236418,"If your mate from Marseilles says he's getting to LAX via ""Sud-Ouest"", pick him up at this carrier"
303,5690,12,-1.1040837,7.570658,-0.23732786,In 2008 David Gregory became moderator of this NBC Sunday morning news show
304,5690,9,-2.0148606,3.063489,1.0864877,"Time magazine said this 2003 Pixar film was ""the ultimate fish-out-of-water story"""
305,5690,19,10.11238,-3.3105624,-3.3605223,"Antioch, Bowling Green, Kent State"
306,5690,17,-4.1759796,-6.45782,1.0634538,"Like peas, whales & seals are in groups called these"
307,5690,4,4.6463084,1.2714653,3.0972636,"Something you'd sprinkle on after a shower, it's also the term for soft, dry, freshly fallen snow"
308,5690,18,1.8241532,1.0982213,3.6381924,"Duck, duck, l'oie; (l'oie of course referring to this other feathered friend)"
309,5690,11,3.9034243,-6.130938,2.5305784,Linus Torvalds is the father of this operating system used on cell phones & supercomputers
310,5690,18,1.0118022,0.059616387,3.8369348,"Of his dialogue, this Han Solo actor said, ""You can type this (stuff), George, but you sure can't say it"""
311,5690,19,10.213508,-3.233291,-3.3909204,"DePaul, Wheaton, Northwestern"
312,5690,13,7.0442896,-4.37543,1.7626817,A crash is a group of these large horned mammals
313,5690,0,-8.046705,0.026870124,-4.010946,"In California, a premier spot for skiing is this resort area that shares its name with a prehistoric elephant"
314,5690,18,5.79083,3.7325964,2.7442057,"""Je ne sais pas"" means this, but you still get credit if you phrase it in the form of a question"
315,5690,2,-5.9687357,2.6616838,4.7402463,"The district of conservative rep. Patrick McHenry in this state includes Mooresville, a home of NASCAR"
316,5690,9,-0.7908079,5.6142664,1.534973,"Tim Robbins played a public TV newsman in ""Anchorman: The Legend of"" him"
317,5690,15,3.5264654,4.764029,-3.2882974,"Wayne State, Kalamazoo College, Madonna University (it's Franciscan Catholic, not Material Girl)"
318,5690,4,4.787579,-0.9568009,4.4893236,"It can be a pack of dogs, or a place to board them"
319,5690,4,4.270685,-5.183583,5.695976,In this type of race you have to zigzag between flags or other obstacles in proper order
320,5690,18,3.6637354,2.8908684,3.6915088,"When mom tells you to do something ""Maintenant!"", she means this"
321,5690,17,-2.3639195,3.7592223,-2.3334243,Elon Musk is now making rockets & electric cars; before that he co-founded & sold this electronic payment system
322,5690,9,-2.4193912,7.0470285,1.9941257,"We were frakkin' sad when this sci fi show had its series finale on March 20, 2009"
323,5690,19,10.205693,-3.2362595,-3.3907032,"Grambling, McNeese State, Southern"
324,5690,4,-2.9397998,-7.730772,0.095933855,A flock of these black birds is called a murder
325,5690,4,4.897532,-2.2482066,5.860017,"Bumps or mounds of snow that accumulate on a slope are called these, like some very wealthy & powerful people"
326,5690,6,8.752901,0.01695374,-0.16951437,"""Huitieme"" is French for this ordinal number"
327,5690,7,-0.5429634,-0.47690603,-2.1954172,Her home Orchard House was the model for whre the March family lived in her most famous novel
328,5690,10,4.1248674,0.1758166,-5.706594,"""X&Y"", ""Parachutes"""
329,5690,13,4.253337,2.9995391,8.138728,This cord that connects a fetus to the placenta contains 2 arteries & 1 vein
330,5690,6,7.6370893,1.7580328,1.5335821,"Che Guevara probably knew the political-sounding term for the root symbol seen <a href=""http://www.j-archive.com/media/2009-05-08_DJ_26.jpg"" target=""_blank"">here</a>"
331,5690,16,6.6675854,-3.084363,-5.896605,The World Wide Web gets its first page
332,5690,6,7.6162853,-1.3053348,0.8497537,"This adjective meaning deceptive or sneaky is from the Latin de via, meaning ""out of the way"""
333,5690,2,-6.4838395,0.44937524,0.55456835,"During the War Of 1812, this ""Rip Van Winkle"" author wrote biographies of Naval commanders"
334,5690,10,3.839723,-0.061372817,-5.809255,"""American Idiot"", ""Dookie"""
335,5690,13,4.4298687,3.2880847,7.6277046,"The human body has 3 types of these: skeletal, smooth & cardiac, a combination of skeletal & smooth"
336,5690,18,8.440118,2.5175173,2.7001739,You should answer this one automatically: It's the property that says a = a
337,5690,11,2.0441651,-7.771269,2.3645167,The first controlled nuclear chain reaction
338,5690,6,8.171418,-1.655383,-0.49056444,"This New York island's name may come from the Algonquian word for ""island"""
339,5690,7,0.5224189,2.3361595,-1.0180722,"Susan & Benjamin Cheever, children of this short story master, are both authors as well"
340,5690,10,4.1152415,0.23968081,-5.9491453,"""Master of Puppets"", ""Death Magnetic"""
341,5690,13,4.210431,3.2061083,8.08091,The talus fits between the ends of these 2 bones forming the ankle joint
342,5690,1,12.966911,-0.04357065,0.689995,"(<a href=""http://www.j-archive.com/media/2009-05-08_DJ_28.jpg"" target=""_blank"">Kelly of the Clue Crew shows an array of numbers enclosed in brackets on the monitor.</a>)  A set of numbers in rows and columns can be used in many ways--for example, to encrypt a code or create 3-D computer graphics; the set shares this name with a 1999 film"
343,5690,2,-0.62373537,0.798937,3.4253757,"Khruschev's ""Secret Speech"" denounces Stalin"
344,5690,6,8.061071,-1.7981943,0.4271268,"This compass direction may come from the Proto-Germanic for ""to the left of the rising sun"""
345,5690,17,-1.1437078,0.26110467,5.822567,"He stood 5'3"" & was the subject of movies that came out in 2005 & 2006"
346,5690,5,2.964294,0.3635123,-4.1383166,"""In Your Honor"", ""The Color and the Shape"""
347,5690,13,4.4102764,3.366986,7.6705823,"Humans have 33 vertebrae, 7 of them cervical, meaning they are in this part of the body"
348,5690,6,8.718782,2.3344939,2.8853493,The symbol <i>i</i> is used to represent the imaginary square root of this number
349,5690,7,1.4210178,0.86948526,-2.598072,"George Orwell, 34 years dead, hits the bestseller list"
350,5690,6,7.092809,-1.0616862,0.8955773,"From the Latin for ""much writing"", it's another name for a lie detector test"
351,5690,7,0.70445603,0.82999647,-1.8056614,"He reviewed films & TV for the New Republic before his first book, ""Goodbye, Columbus"", was published in 1959"
